adminPrice,amenitiesCommonZones,amenitiesExteriors,amenitiesInteriors,ammenitiesSector,areaBuilt,bathrooms,builtTime,businessType,cityID,cityName,comment,commonNeighborhood,companyId,companyName,firstCapture,floor,garages,lastCapture,latitude,longitude,neighborhood,numPictures,propAddress,propID,propType,propertyState,rentPrice,rentTotalPrice,rooms,salePrice,sectorName,stratum,timeMarket,zoneID,zoneName
0,,"Jardin, Zonas Verdes","Cocina Integral, Instalacion de gas, Piso en Baldosa /  Marmol, Zona de lavanderia","Colegios / Universidades, Trans. Publico cercano",78.0,2,,VENTA,5500006,MEDELLIN,"casa unifamiliar con un area de 78metros,  cuenta con 3 habitaciones,  4 closet,  2 banos,  sala comedor,  cocina integral,  red de gas en las duchas.  ubicado una buena zona de san javier,  con zonas verdes a 5 minutos de la estacion del metro de san javier y al comercio de la zona,  acceso a rutas de transporte..",,562660,ASESORIAS INMOBILIARIAS VM,18-03-2021,,,18-03-2021,0,0,SAN JAVIER,24,CRA 114 43B 35,6123056,CASA,USED,,,3,175000000,,3,1,5500106,OCCIDENTE
0,,,"Barra estilo americano, Closet, Cocina Integral, Instalacion de gas, Piso en Baldosa /  Marmol, Zona de lavanderia",,60.0,1,9 a 15 anos,VENTA,5500006,MEDELLIN,"disponible para arriendo sector villa hermosa. se encuentra distribuido en: 2 alcobas,  closet,  bano,  cocina integral con barra americana y red de gas natural,  sala comedor,  zona de ropas,  pisos en ceramica. cuenta con excelentes acabados,  muy buena ubicacion,  cerca al parque de la milagrosa. 649-18320.",,224776,MAXIBIENES S.A.S,18-03-2021,,,18-03-2021,6.25686168670654,-75.5499496459961,,16,CALLE 66   36- 37,6185592,CASA,USED,,,2,160000000,,3,1,0,
352000,,"Gimnasio, Salon Comunal, Zona Infantil","Calentador, Closet, Cocina Integral, Instalacion de gas, Piso en Baldosa /  Marmol, Zona de lavanderia",,110.0,3,9 a 15 anos,VENTA,5500006,MEDELLIN,"casa en venta con pago de administracion de $352.000,  ubicado en el sector rodeo,  consta de tres habitaciones mas una de servicio,  tres banos mas uno de servicio,  cocina integral,  red de gas,  calentador a gas,  sala comedor,  zona de ropa,  piso en marmol,  ceramica,  juegos infantiles,  gimnasio,  dos salones sociales,  parqueadero cubierto.   649-17980.",,224776,MAXIBIENES S.A.S,18-03-2021,,1,18-03-2021,6.2090015411377,-75.5994262695313,,14,CALLE 3A SUR   75DA- 30,6136551,CASA,USED,,,3,520000000,,4,1,0,
0,,Alcantarillado,,,200.0,0,,VENTA,5500006,MEDELLIN,"espectacular casa con 5 habitaciones,  cada una con su bano turco. con sauna,  jacuzzi ,  piscina,  lago natural,  espacio muy abierto,  terraza con bbq y pasto natural con vista a toda la cuidad. por entregar en abril 2021..",,2685125,LATIN EXCLUSIVE LUXURY RENTALS SAS,18-03-2021,,,18-03-2021,-75.5557479858398,6.18072986602783,,6,"CRA. 15 #19 SUR-2 A  MEDELLÍN, ANTIOQUIA",6191892,CASA,USED,,,5,7000000000,,2,1,0,
0,,,"Bano de Servicio, Citofono, Cocina Integral, Cuarto de Servicio, Instalacion de gas, Patio","Colegios / Universidades, Parques cercanos, Supermercados / C.Comerciales, Trans. Publico cercano, Zona Residencial",293.0,3,16 a 30 anos,VENTA,5500006,MEDELLIN,"amplio apartamento en piso 3 sin poniente y sin ascensor,  tiene alcoba de servicio y bano,  2 de las 3 habitaciones familiares cuentan con bano.  tiene patio de ropas con techo corredizo.  cerca de la iglesia santa gema,  mercados la vaquita y d1.  excelente transporte publico.  predial 630 mil.",,883629,CLAUDIA TORO,18-03-2021,3,1,18-03-2021,6.24069976806641,-75.6067886352539,LA CASTELLANA,18,LA CASTELLANA,3995251,CASA,USED,,,4,580000000,,5,1,5500106,OCCIDENTE
0,,,,,120.0,2,,VENTA,5500006,MEDELLIN,"venta casa 1deg y 2deg piso en manrique $530.000.000,  cerca a la estacion esmeralda,  cuenta con 4 alcobas,  salon comedor,  4 closet,  patio,  cocina integral,  red de gas,  piso en ceramica,  bventanal,  2 bano,  estrato 2,  area 120 mtrs. .",,416189,ARRENDAMIENTOS ALNAGO,18-03-2021,1,,18-03-2021,6.27801656723022,-75.5532150268555,,7,KRA 45 # 85-61,6141217,CASA,USED,,,4,530000000,,2,1,5500103,NORORIENTE
0,,"Acceso Pavimentado, Terraza","Balcon, Bano Auxiliar, Calentador, Closet, Cocina Equipada, Instalacion de gas, Piso en Baldosa /  Marmol","Parques cercanos, Trans. Publico cercano, Zona Residencial",113.0,2,Mas de 30 anos,VENTA,5500006,MEDELLIN,"hermosa casa en el barrio la milagrosa parte baja,  muy buen servicio de transporte,  cuenta con 4 alcobas,  1 closet,  1 amplio vestier,  2 banos cabinados,  sala de entretenimiento,  sala,  comedor,  cocina semintegral,  amplio balcon,  red de gas,  calentador,  piso en ceramica,  zona de ropas,  terraza,  2 niveles.  area construida 113 mts  $290.000.000  .",,552486,TODOPROPIEDADES,18-03-2021,2,,18-03-2021,6.22777128219604,-75.5625839233398,,30,CARRERA 33 # 43 - 36,6067707,CASA,USED,,,4,290000000,,3,1,5500103,NORORIENTE
0,,,"Bano Auxiliar, Bano Independiente, Closet, Cocina Integral, Instalacion de gas","Colegios / Universidades, Parques cercanos, Trans. Publico cercano, Zona Residencial",61.0,2,,VENTA,5500006,MEDELLIN,"casa unifamiliar ubicada en el barrio cataluna,  medellin.  la conforman 4 alcobas,  2 banos,  sala,  comedor,  cocina integral con meson en marmol,  patio descubierto con lavadero,  3 niveles de la casa ya construidos y con posibilidad de ampliacion en el tercer nivel para una quinta alcoba con balcon con vista a la calle. bahia a la entrada para parquear carro y moto. 65.10 metros construidos. estrato 3.  $190.000.000 .",,552486,TODOPROPIEDADES,18-03-2021,1,,18-03-2021,6.24763774871826,-75.5658187866211,,17,CALLE 40AA # 22A - 06,6021471,CASA,USED,,,4,190000000,,3,1,0,
144000,,"Acceso Pavimentado, Arboles frutales, Circuito cerrado de TV, Cochera, En conjunto cerrado, Jardin, Parqueadero Visitantes, Porteria / Recepcion, Vigilancia, Vista panoramica","Balcon, Bano Auxiliar, Bano Independiente, Barra estilo americano, Cocina Integral, Piso en Baldosa /  Marmol","Cerca de Zona Urbana, Parques cercanos, Supermercados / C.Comerciales, Trans. Publico cercano, Zona Campestre, Zona Residencial",92.0,2,,VENTA,5500006,MEDELLIN,casa unifamiliar  campestre  area 92mtrs2 posibilidad de manzarda queda de 130 mtrs2 3 alcobas  2 banos  cocina integral  buenos acabados  unidad completa  parqueadero cubierto  admon 144.000  predial 98.000 sector loma del vergel  .,,3004251,FRANQUICIA INMOBILIARIA,18-03-2021,1,1,18-03-2021,6.17129707336426,-75.6278533935547,,13,"CL. 48 SUR #5 ESTE64, SAN ANTONIO DE PRADO, MEDELLÍN, ANTIOQUIA",6159365,CASA,USED,,,3,178000000,,3,1,0,
338500,,"Asador, Cancha de Futbol, Cochera, Jardin, Parqueadero Visitantes, Porteria / Recepcion, Salon Comunal, Vigilancia, Vista panoramica, Zonas Verdes","Alarma, Balcon, Bano Auxiliar, Bano Independiente, Barra estilo americano, Calentador, Closet, Cocina Integral, Comedor auxiliar, Estudio, Hall de Alcobas, Instalacion de gas, Patio, Piso en Baldosa /  Marmol, Zona de lavanderia","Cerca de Zona Urbana, Colegios / Universidades, Parques cercanos, Trans. Publico cercano, Zona Residencial",180.0,4,16 a 30 anos,VENTA,5500006,MEDELLIN,"venta casa en unidad cerrada,  conjunto residencial quintanar de calasanz ph; es una unidad que cuenta con 40 casa en total,  lo que hace sea una unidad tranquila y apetecida para vivir. calasanz,  un barrio enclavado en varias zonas de alto movimiento de medellin,  sigue siendo un sector residencial con zonas verdes,  pequeno y al mismo tiempo con acceso cercano a establecimientos comerciales,  culturales y recreativos. su encanto radica en su buena ubicacion en el occidente de medellin,  cuenta con un excelente servicio de transporte para satisfacer todos los presupuestos y todas las necesidades de los habitantes del barrio.  la casa cuenta con 3 pisos construidos con una excelente distribucion de sus espacios y ambientes,  entre los que tenemos:  antejardin que te brinda la posibilidad de compartir y  disfrutar de este espacio tranquilo y aireado; al ingresar nos encontramos con  la sala,  un espacio para biblioteca,  bano social y hacia el fondo  la cocina intregral lineal con meson independiente,   el am",,1238372,COFFEE REALTY SAS,18-03-2021,1,1,18-03-2021,6.26856088638306,-75.6023559570313,,25,CALLE 51  84-199,6151634,CASA,USED,,,0,600000000,,5,1,5500104,NOROCCIDENTE
0,,Ascensor,"Comedor auxiliar, Patio",,72.0,2,,VENTA,5500006,MEDELLIN,"codigo 2010 casa de 3 niveles en la floresta cerca a al estacion floresta,  cuenta con 4 alcobas,  2 closet,  sala,  comedor,  cocina semi,  red de gas,  zona de ropas,  2 banos,  piso en ceramica,  excelentes rutas de acceso. .",,322109,INMOBILIARIA ANTIOQUIA,18-03-2021,1,,18-03-2021,6.25128984451294,-75.5759735107422,,8,CR 87 B · 49 DD - 38,6115662,CASA,USED,,,4,250000000,,3,1,0,
0,,Vivienda Multifamiliar,"Bano Auxiliar, Patio, Zona de lavanderia","Colegios / Universidades, Parques cercanos, Supermercados / C.Comerciales, Trans. Publico cercano, Zona Comercial, Zona Residencial",300.0,5,9 a 15 anos,VENTA,5500006,MEDELLIN,"para constructores o inversionistas,  venta de casa o casa lote,  se pueden construir hasta 5 pisos. area 300 mts. es un primer piso, interior con 2 pisos construidos. garaje que esta en el momento como aparta estudio con bano, cocina sencilla y todos los servicios, habitaciones 6,  banos 5,  patio, cocina semi integral, estrato 3. ubicacion:cerca a la u de  los molinos,  metro plus los alpes, parque de belen. nota importante: en el momento se encuentra rentando mensual toda la propiedad en $3.450.000.",,2957531,PIASSE INMOBILIARIA,18-03-2021,1,1,18-03-2021,0,0,BELEN LOS ALPES,27,CARRERA 83B  27A -27,6125923,CASA,USED,,,6,800000000,,3,1,5500105,SUROCCIDENTE
614000,,"Ascensor, Bahias de parqueo, En zona residencial, Garaje / Parqueadero(s), Garaje Cubierto, Piscina, Salon Comunal, Sistema de riego, Vigilancia 24x7, Zonas Verdes","Balcon, Closet, Cocina Integral, Comedor, Deposito / Bodega, Estudio, Instalacion de gas, Piso en Madera, Shut de basura, Todos los Servicios, Ventilacion Natural, Zona de lavanderia","Area Urbana, Trans. Publico cercano, Zona Residencial",251.0,4,16 a 30 anos,VENTA,5500006,MEDELLIN,"casa totalmente remodelada,  ubicada en el sector de la loma del chocho,  con amplio salon comedor,  cocina abierta con isla,  jardin,  tres alcobas cada una con bano,  estar y biblioteca independiente.  codigo abad faciolince cas uno,  ocho,  seis,  nueve.   585-26193.",,176092,ABAD FACIOLINCE S.A,18-03-2021,,2,18-03-2021,6.16709566116333,-75.5664215087891,,22,CALLE 36 SUR   25 - 175,6191756,CASA,USED,,,3,1150000000,,5,1,5500101,CENTRO
0,,Terraza,"Bano de Servicio, Closet, Instalacion de gas",,120.0,1,,VENTA,5500006,MEDELLIN,"espaciosa casa en segundo piso ubicada en venta belen las playas,  excelentes rutas de acceso,  cercana al mall gran via,  clinica de las americas,  unidad deprotiva maria luisa calle,  estacion de policia de belen y el aeroparque juan pablo ii. el inmueble cuenta con 120 m2,  3 alcobas,  2 closet,  1 bano sencillo,   sala comedor,  cocina semi-integral,  red de gas,  calentador,  terraza y balcon.   !que no se te haga tarde! llamanos y visita este inmueble. arrendamientos el castillo,  40 anos de experiencia en el sector inmobiliario para que vivas mejor!.",,28945,ARRENDAMIENTOS EL CASTILLO S.A.S,18-03-2021,2,,18-03-2021,0,0,,11,CL 10 A 71 60 2 PISO,6163908,CASA,USED,,,3,240000000,,3,1,0,
1000000,,"Acceso Pavimentado, Arboles frutales, Canchas Deportivas, Circuito cerrado de TV, En conjunto cerrado, Porteria / Recepcion, Terraza, Vigilancia, Vista panoramica, Zonas Verdes","Alarma, Bano Auxiliar, Bano Independiente, Calentador, Chimenea, Citofono, Closet, Cocina Integral, Cuarto de Servicio, Despensa, Estudio, Instalacion de gas, Patio, Piso en Baldosa /  Marmol, Zona de lavanderia","Cerca de Zona Urbana, Colegios / Universidades, Trans. Publico cercano, Zona Campestre, Zona Residencial",664.0,4,,VENTA,5500006,MEDELLIN,"confortable casa para la venta en las palmas,  excelente ubicacion con muy buenas vias de acceso,  conjunto residencial con seguridad privada las 24 horas.   diseno exclusivo,  acabados de lujo,  zonas verdes y arborizacion. tiene un lote de 2100 mt2 y un area construida de 664.19 mt2. son solo 2 niveles. en el primero,  cocina integral completa,  zona de ropas,  habitacion del servicio,  salon comedor integrado,  bano social,  jardin interior,  chimenea a gas. segundo nivel,  habitacion principal con bano,  vestier y turco,  2 habitaciones con vestier y bano,  sala de tv,  estudio,  terraza con vista a medellin integrada a la alcoba principal.   la casa tiene manejo de aguas de lluvia,  lote cercado,  jacuzzi,  tablero de basquetbol,  columpio,  para rayos,  cuarto util,  cuarto de mayordomo y cuarto de maquinas. en general la casa tiene excelentes comodidades.  valor $5.000 millones .",,546883,CASAS CONFORT SOLUCIONES INMOBILIARIAS,18-03-2021,1,Más de 10,18-03-2021,6.21571731567383,-75.5525741577148,,19,ASTURIAS PALMAS CS 11,5761693,CASA,USED,,,3,4990000000,,6,1,5500102,SURORIENTE
0,,,"Calentador, Instalacion de gas, Patio, Zona de lavanderia","Colegios / Universidades, Parques cercanos, Trans. Publico cercano, Zona Residencial",220.0,2,,VENTA,5500006,MEDELLIN,"espectacular casa en san bernardo,  con 220mt2,  con posibilidad de vivienda o negocio,  en el mejor punto del sector,  con todas las comodidades para u buen vivir,  colegios,  supermercados,  excelente sevicio de transporte publico  220mt2 sala comedor 4 alcobas 3 closets cocina sencilla red de gas 2 patios grandes zona de ropas 2 banos terraza tracera.",,1170496,PSC INMOBILIARIA,18-03-2021,1,,18-03-2021,6.22481966018677,-75.5959777832031,BELEN SAN BERNARDO,24,CR 75  21 - 42,6132900,CASA,USED,,,4,390000000,,3,1,5500105,SUROCCIDENTE
0,,,"Bano de Servicio, Closet, Instalacion de gas, Patio, Zona de lavanderia",Zona Residencial,149.0,2,,VENTA,5500006,MEDELLIN,"casa esquinera  y  apartamento en venta  sector de santa monica,  con sala comedor ,  6 alcobas , 3 closet,  semi integral,  alacena,  1 patio,  2 banos,  piso en ceramica,  red de gas,  garaje usado para negocio. informacion se refiere a la casa y el apartamento en venta..",,28945,ARRENDAMIENTOS EL CASTILLO S.A.S,18-03-2021,,,18-03-2021,0,0,,14,CL 34 D 89 05,6135247,CASA,USED,,,3,310000000,,3,1,0,
1125000,,"Circuito cerrado de TV, En conjunto cerrado, Garaje(s), Jardin, Parqueadero Visitantes, Sala de internet, Vigilancia, Vista panoramica, Zonas Verdes","Balcon, Bano Auxiliar, Bano de Servicio, Cocina Integral, Cocina tipo Americano, Comedor auxiliar, Cuarto de Servicio, Despensa, Estudio, Hall de Alcobas, Instalacion de gas, Patio, Piso en Baldosa /  Marmol, Zona de lavanderia","Colegios / Universidades, Parques cercanos, Supermercados / C.Comerciales, Trans. Publico cercano, Zona Campestre, Zona Residencial",670.0,6,1 a 8 anos,VENTA,5500006,MEDELLIN,"hermosa y moderna casa en altos del poblado   areaseiscientos setenta mt2  y 820 mt de lote , dos niveles primer nivel : dos salas,  comedor independiente ,  lobby zona de ropas,  bano social ,  jardin ,  terraza ,  cocina integral cerrada ,  despensa ,  alcoba del servicio con bano,  4 parqueaderos independientes muy amplios bajo techo  6 parqueaderos descubiertos  segundo nivel:  4 habitaciones ,  cada una con bano y vestier,  acabados de lujo pisos en marmol en area social piso de habitaciones en marmol.",,2489287,ANDRES HOMEZ P.R,18-03-2021,2,4,18-03-2021,6.18570995330811,-75.5691299438477,EL POBLADO,23,CALLE 16A SUR 32B-20,5955625,CASA,USED,,,5,2250000000,,6,1,5500102,SURORIENTE
0,,,,,160.0,2,,VENTA,5500006,MEDELLIN,"   la casa es una casa de 160 metros,  3 alcobas cada una con closet ,  bano con ducha,  alcoba para el servicio ,  bano para el servicio ,  dos patios ,  zona de ropas independiente y amplia ,  pedido avaluo catastral $158.000.000 impuesto predial trimestral $238.000 pedido $420.000.000 negociables. .",,3004251,FRANQUICIA INMOBILIARIA,18-03-2021,1,,18-03-2021,6.25230169296265,-75.5959701538086,,20,FLORIDA NUEVA CALLE 45B NO 77-62,6148483,CASA,USED,,,4,420000000,,4,1,5500106,OCCIDENTE
0,,"Acceso Pavimentado, Canchas Deportivas, Circuito cerrado de TV, Cochera, Vigilancia, Zona Infantil, Zonas Verdes","Balcon, Bano Auxiliar, Bano Independiente, Calentador, Citofono, Closet, Cocina Equipada, Cocina Integral, Estudio, Instalacion de gas, Patio","Cerca de Zona Urbana, Colegios / Universidades, Supermercados / C.Comerciales, Trans. Publico cercano, Zona Residencial",320.0,4,,VENTA,5500006,MEDELLIN,"casa ubicada en belen la nubia,  sector residencial,  cerca de zonas comerciales,  av. 80,  migracion,  la mota,  con facil acceso y buen transporte publico.  la casa tiene un area construida de aproximadamente 320 mt ,  esta distribuida en tres niveles,  6 habitaciones,  4 banos (uno con banera y uno con jacuzzi),  amplio salon comedor,  cocina integral moderna,  cuarto util amplio,  patio,  antejardin,  parqueadero doble lineal,  terraza,  3 aires acondicionados,  11 camaras privadas y sistema de alarmas.  informes,  .",,546883,CASAS CONFORT SOLUCIONES INMOBILIARIAS,18-03-2021,1,2,18-03-2021,6.22381067276001,-75.6019592285156,,30,CASA ALIADAS - CR 84 F #9 - 60,5439769,CASA,USED,,,6,680000000,,5,1,5500105,SUROCCIDENTE
425000,,"En conjunto cerrado, Garaje(s), Parqueadero Visitantes, Piscina, Salon Comunal, Vigilancia, Zonas Verdes","Bano Auxiliar, Calentador, Citofono, Cocina Integral, Cuarto de Servicio, Deposito / Bodega, Instalacion de gas, Zona de lavanderia","Colegios / Universidades, Parques cercanos, Supermercados / C.Comerciales, Trans. Publico cercano, Zona Residencial",139.0,4,16 a 30 anos,VENTA,5500006,MEDELLIN,"area: 139 m2. + 20 m2 de terraza.  casa 3 niveles.  1 nivel: salon comedor,   bano social,  cocina integral abierta,  terraza con vista a jardin,  alcoba de servicio con bano.  2 nivel: 2 alcobas la principal con bano,  balcon y vestier. 3 nivel: 2 alcobas,  1 bano,  estudio independiente.  garaje doble paralelo,  2 cuarto util,  piso en marmol.  unidad cerrada,  porteria 24 horas,  parqueadero de visitantes,  juegos infantiles,  piscina,  zonas verdes.  cerca de avenida 80,  centros comerciales,  clinica de la.",,1217319,CLARA INES OSORIO,18-03-2021,,2,18-03-2021,6.21916341781616,-75.6034469604492,LOMA DE LOS BERNAL,20,CALLE 7 81-110,6131088,CASA,USED,,,4,560000000,,5,1,5500105,SUROCCIDENTE
0,,,"Balcon, Calentador, Cocina Integral, Patio",,84.0,3,16 a 30 anos,VENTA,5500006,MEDELLIN,casa unifamiliar de dos niveles con proyeccion de ampliacion pisos en ceramica puertas y closets en roble a tres cuadras del colegio mayanet barrio con excelente arborizacion lista para habitar y para entrega inmediata,,793594,AURELIO MURILLO MARULANDA,18-03-2021,,,18-03-2021,6.22096920013428,-75.6068420410156,BELEN ALIADAS,13,CARRERA 84A#9-114,6113760,CASA,USED,,,4,390000000,,4,1,5500105,SUROCCIDENTE
0,,,,,95.0,2,,VENTA,5500006,MEDELLIN,"casa en arriendo en el barrio las palmas,  primer piso,  cercano al centro de salud san lorenzo. la propiedad cuenta con 5 habitaciones,  2 banos,  sala,  comedor,  cocina semi-integral,  patio,  1 closet,  piso en baldosa,  casa local.  cod. 18542.",,416189,ARRENDAMIENTOS ALNAGO,18-03-2021,1,,18-03-2021,6.24110507965088,-75.5654678344727,,18,KRA 42A # 41-92,6120009,CASA,USED,,,5,380000000,,3,1,5500102,SURORIENTE
0,,Terraza,"Closet, Instalacion de gas",Trans. Publico cercano,90.0,2,16 a 30 anos,VENTA,5500006,MEDELLIN,"se vende casa en barrio el salvador - medellin ,  3 y 4 piso cuenta con 4 habitaciones,  sala comedor,  dos closet,  dos cocinas semintegral,  red de gas,  piso en ceramica,  dos banos y terraza,  en un estrato 3 y con un area de 90 metros. .",,416189,ARRENDAMIENTOS ALNAGO,18-03-2021,3,,18-03-2021,0,0,,18,CALLE 43 # 34A - 13  3 Y 4 PISO.,6112649,CASA,USED,,,4,220000000,,3,1,5500101,CENTRO
0,,Terraza,"Balcon, Piso en Baldosa /  Marmol, Zona de lavanderia","Colegios / Universidades, Parques cercanos, Supermercados / C.Comerciales, Trans. Publico cercano, Zona Residencial",126.0,3,16 a 30 anos,VENTA,5500006,MEDELLIN,"codigo arrendamientos santa fe v8803. propiedad ubicada cerca a la estacion bicentenario del tranvia,  parroquia y clinica sagrado corazon. con facil acceso a las principales vias de la ciudad como la avenida colombia..",,1851525,ARRENDAMIENTOS SANTA FE,18-03-2021,,,18-03-2021,6.24422073364258,-75.5571212768555,BOSTON,16,CALLE 50 NO. 36-90,6110024,CASA,USED,,,6,350000000,,3,1,5500103,NORORIENTE
0,,"Garaje(s), Vista panoramica","Balcon, Calentador, Cocina Integral, Cuarto de Servicio, Deposito / Bodega, Hall de Alcobas, Instalacion de gas, Piso en Baldosa /  Marmol, Zona de lavanderia","Colegios / Universidades, Parques cercanos, Supermercados / C.Comerciales, Trans. Publico cercano, Zona Residencial",178.0,2,1 a 8 anos,VENTA,5500006,MEDELLIN,"casa en venta barrio belen san bernardo,  sobre canalizacion de belen un sector tranquilo con multiples vias de acceso,  estacion de metroplus y supermercados cerca. cuenta con tres niveles,  21 fondo x 7 de frente,  un total de 178 metros cuadrados,  con tres alcobas + una de servicio,  dos banos,  estudio,  cocina integral con red de gas,  calentador y balcon; ademas amplio parqueadero cubierto con puerta a control remoto..",,173809,COSEINPRO,18-03-2021,1,1,18-03-2021,6.2285099029541,-75.5924224853516,BELEN SAN BERNARDO,23,CALLE 26B  70 113,6112337,CASA,USED,,,4,580000000,,4,1,5500105,SUROCCIDENTE
576000,,"Bahias de parqueo, En conjunto cerrado, Garaje Cubierto, Terraza, Vigilancia 24x7","Bano Auxiliar, Calentador, Closet, Cuarto de Servicio, Instalacion de gas, Servicios Publicos, Ventilacion Natural, Zona de lavanderia","Cerca a sector comercial, Cerca centro comercial, Colegios / Universidades, Comodas vias de acceso, Supermercados / C.Comerciales, Trans. Publico cercano, Zona Residencial",230.0,4,9 a 15 anos,VENTA,5500006,MEDELLIN,"casa en el sector de la iglesia del padre marianito,  con comodos espacios y una excelente ubicacion.  718-2027.",,313044,ROYAL PROPIEDAD RAIZ,18-03-2021,,2,18-03-2021,6.21526956558228,-75.5562744140625,,17,CARRERA 24B   17- 40,6123024,CASA,USED,,,3,950000000,,6,1,0,
0,,,"Cocina Integral, Comedor auxiliar, Cuarto de Servicio, Hall de Alcobas, Instalacion de gas, Patio, Piso en Baldosa /  Marmol, Zona de lavanderia","Colegios / Universidades, Parques cercanos, Supermercados / C.Comerciales, Trans. Publico cercano, Zona Campestre, Zona Residencial",83.0,2,1 a 8 anos,VENTA,5500006,MEDELLIN,"casa primer piso para venta en robledo miramar,  barrio residencial tranquilo con facil acceso,  varias rutas de transporte publico alrededor,  tiendas/mercados,  colegios y parroquias. comprende un area de 83 metros cuadrados aproximadamente,  tiene tres alcobas mas una pequena de servicio,  dos patios,  antejardin,  dos banos,  sala,  comedor independiente,  calentador,   y cocina integral con red de gas..",,173809,COSEINPRO,18-03-2021,1,,18-03-2021,6.29170989990234,-75.5838317871094,ROBLEDO,28,CARRERA 79B  92 183,6188793,CASA,USED,,,3,140000000,,2,1,5500104,NOROCCIDENTE
0,,,"Balcon, Bano Auxiliar, Cocina Integral, Instalacion de gas, Zona de lavanderia","Colegios / Universidades, Parques cercanos, Supermercados / C.Comerciales, Trans. Publico cercano, Zona Comercial, Zona Residencial",100.0,2,9 a 15 anos,VENTA,5500006,MEDELLIN,"casa en venta,  100 m2,  segundo piso,  cocina semi integral,  salon comedor,  4 habitacio nes,  cada una con closet,  2 banos cabinados,  patio,  zona de ropas. casa a una cuadra del parquede boston, comoday tranquila. intermobiliari poblado..",,352786,INTERMOBILIARIO POBLADO SAS,18-03-2021,2,,18-03-2021,6.30044984817505,-75.5587692260742,BOSTON,23,CARRERA 3855-63 SEGUNDO PISO,4814491,CASA,USED,,,4,278000000,,4,1,5500103,NORORIENTE
420000,,"Canchas Deportivas, En conjunto cerrado, Garaje / Parqueadero(s), Garaje Cubierto, Garaje(s), Jardin, Parqueadero Visitantes, Porteria / Recepcion, Salon Comunal, Zonas Verdes","Bano de Servicio, Citofono, Closet, Cocina Integral, Comedor, Instalacion de gas, Zona de lavanderia","Colegios / Universidades, Parques cercanos, Supermercados / C.Comerciales, Trans. Publico cercano, Zona Campestre, Zona Residencial",192.0,3,,VENTA,5500006,MEDELLIN,"info: german garcia alzate cel,  pbx,  3410088.",,495896,VYG PROPIEDAD RAIZ,18-03-2021,,1,18-03-2021,0,0,,14,CR 81 6 A 01 INT 107,5909895,CASA,USED,,,4,750000000,,5,1,0,
0,,Terraza,"Bano de Servicio, Calentador, Closet, Cocina Integral, Instalacion de gas","Colegios / Universidades, Parques cercanos, Supermercados / C.Comerciales, Trans. Publico cercano, Zona Residencial",140.0,2,,VENTA,5500006,MEDELLIN,"casa 3 piso en propiedad horizontal , buenos acabados,  en el  rodeo guayabal medellin,   cerca al parque,  supermercados,  centro comercial el rodeo   buenas vias de acceso y  transporte publico, comodidades  3  alcobas con closets,  un vestier ,  ,  2  banos  salon comedor   balcon amplio  estar ,  cocina integral,  zona de ropas,  patio,   terraza   area 140 metros venta $310.000.000  no se paga administracion.  pbx  3410088  consultanos en www.vygpropiedadraiz.com.",,495896,VYG PROPIEDAD RAIZ,18-03-2021,,,18-03-2021,0,0,,16,CL 3 SUR 55 56 INT 301,5768060,CASA,USED,,,3,310000000,,3,1,0,
0,,,"Bano de Servicio, Calentador, Closet, Cocina Integral, Comedor, Instalacion de gas, Zona de lavanderia","Colegios / Universidades, Parques cercanos, Supermercados / C.Comerciales, Trans. Publico cercano, Zona Residencial",140.0,2,,VENTA,5500006,MEDELLIN,"casa 2 piso en propiedad horizontal  en buen estado con espacios amplios en zona social y el balcon disponibles para la venta en  en el  rodeo guayabal medellin,    cerca al parque,  supermercados,  centro comercial el rodeo    buenas vias de acceso y  transporte publico, comodidades  3  alcobas con closets,  ,  2 banos  salon comedor independientes,  estar  balcon,  cocina integral,  zona de ropas,  patio  area 140 metros venta $320.000.000 no se paga administracion.  pbx  3410088  consultanos en www.vygpropiedadraiz.com.",,495896,VYG PROPIEDAD RAIZ,18-03-2021,,,18-03-2021,0,0,,15,CL 3 SUR 55 58 INT 201,5767558,CASA,USED,,,3,320000000,,3,1,0,
0,,"Garaje / Parqueadero(s), Garaje Cubierto, Garaje(s), Terraza","Bano de Servicio, Calentador, Closet, Instalacion de gas, Patio, Zona de lavanderia","Colegios / Universidades, Parques cercanos, Supermercados / C.Comerciales, Trans. Publico cercano, Zona Residencial",166.0,3,,VENTA,5500006,MEDELLIN,"casa primer piso en  propiedad horizontal,   belen la palma,   zona residencial tranquila cerca a supermercados,  al parque de belen centro comercial  los molinos,  buenas vias de acceso y  transporte publico comodidades 3 alcobas con closet,  la alcoba principal  con bano privado,  salon comedor,  bano alcobas y bano social,  cocina integral  con barra americana   zona de ropas,  2 patios  piso en ceramica,  garaje doble lineal y terraza exterior  con reja  corrediza y puerta garaje electronicas  area 166 metros  venta $550.000.000   predial $1.400.000   estrato 4. oficina 3410088. consultanos en: www.vygpropiedadraiz.com.",,495896,VYG PROPIEDAD RAIZ,18-03-2021,,1,18-03-2021,0,0,,20,CL 31 80 A 21,5662732,CASA,USED,,,3,550000000,,4,1,0,
